date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-05-22,2317,37074612,5656223455,153.5,154.0,151.5,153.0,-2.0,31839,154.8,149.2
2025-05-23,2317,22518013,3464814657,156.0,156.0,153.0,154.0,1.0,16196,154.0,150.075
2025-05-26,2317,28992215,4448552234,152.5,155.0,151.0,153.0,-1.0,18855,153.8,150.775
2025-05-27,2317,27594038,4221069063,153.5,155.0,152.0,152.0,-1.0,19732,153.4,151.25
2025-05-28,2317,31758614,4842901295,154.0,154.0,151.5,152.0,0.0,20993,152.8,151.7
2025-05-29,2317,91749249,14345913002,154.5,158.0,154.0,156.0,4.0,45878,153.4,152.425
2025-06-02,2317,55748448,8490668458,154.0,154.5,151.0,152.5,-3.5,44219,153.1,152.675
2025-06-03,2317,38422320,5875967951,153.5,155.0,151.5,151.5,-1.0,21959,152.8,153.125
2025-06-04,2317,39837003,6177051978,153.5,156.0,153.0,156.0,4.5,22240,153.6,153.625
2025-06-05,2317,34529119,5394408492,156.5,157.0,155.5,155.5,-0.5,21708,154.3,154.15
2025-06-06,2317,24170636,3717157598,155.5,155.5,153.0,153.0,-2.5,22121,153.7,154.5
2025-06-09,2317,18474613,2857946753,155.0,155.5,154.0,154.5,1.5,14285,154.1,154.875
2025-06-10,2317,33025153,5137840933,155.5,156.0,155.0,155.5,1.0,22857,154.9,155.0
2025-06-11,2317,27402761,4286075422,156.5,157.5,155.5,156.0,0.5,19829,154.9,154.9
2025-06-12,2317,33551155,5270624142,155.5,158.0,154.0,157.5,1.5,21890,155.3,154.625
2025-06-13,2317,37530090,5883267960,157.0,158.5,156.0,156.5,-1.0,21288,156.0,154.475
2025-06-16,2317,21896497,3402676630,156.0,157.0,154.5,155.0,-1.5,15947,156.1,154.325
2025-06-17,2317,25564725,3969622214,156.5,157.0,154.5,155.0,0.0,17489,156.0,154.375
2025-06-18,2317,38500036,5983147696,155.0,156.5,154.0,156.0,1.0,20288,156.0,154.475
2025-06-19,2317,20674399,3197614958,155.5,156.0,154.0,154.0,-2.0,17858,155.3,154.425
2025-06-20,2317,60372534,9354470414,154.5,155.5,153.0,155.5,1.5,20508,155.1,154.55
2025-06-23,2317,49297718,7596329559,153.0,156.0,152.0,156.0,0.5,27058,155.3,154.65
2025-06-24,2317,67130349,10749342455,158.0,162.0,157.5,160.5,4.5,40109,156.4,155.025
2025-06-25,2317,48758589,7862835911,161.5,162.0,160.0,162.0,1.5,29240,157.6,155.525
2025-06-26,2317,65708560,10691392412,162.0,164.0,161.5,163.0,1.0,36047,159.4,156.075
2025-06-27,2317,75664710,12435280695,163.0,165.5,162.5,165.0,2.0,40110,161.3,156.525
2025-06-30,2317,62308280,10165201855,166.0,166.5,161.0,161.0,-4.0,41102,162.3,156.95
2025-07-01,2317,103158692,17001710493,161.5,166.0,161.0,165.5,4.5,53985,163.3,157.65
2025-07-02,2317,66421265,10698542359,160.0,162.0,160.0,162.0,0.0,38870,163.3,157.95
2025-07-03,2317,46192607,7556844035,164.0,164.5,163.0,164.0,2.0,26993,163.5,158.375
2025-07-04,2317,27987146,4531231445,164.0,164.5,160.5,161.0,-3.0,24426,162.7,158.775
2025-07-07,2317,24255997,3893392715,161.0,162.0,159.5,161.0,0.0,18640,162.7,159.1
2025-07-08,2317,30781568,4903079458,160.5,161.0,158.5,159.0,-2.0,23369,161.4,159.275
2025-07-09,2317,29446200,4719377359,159.5,161.5,159.0,161.0,2.0,18944,161.2,159.525
2025-07-10,2317,31990223,5165062832,161.0,162.5,160.0,161.5,0.5,15492,160.7,159.725
2025-07-11,2317,21551645,3482917796,161.5,162.5,160.5,161.5,0.0,13418,160.8,159.975
2025-07-14,2317,18862970,3040162750,161.5,162.5,160.5,160.5,-1.0,13802,160.7,160.25
2025-07-15,2317,20779193,3370418821,160.0,163.0,160.0,163.0,2.5,14323,161.5,160.65
2025-07-16,2317,25282174,4125245246,163.0,164.0,162.5,162.5,-0.5,19191,161.8,160.975
2025-07-17,2317,20679892,3376492590,163.0,164.0,162.5,164.0,1.5,13941,162.3,161.475
2025-07-18,2317,35368360,5849477745,165.0,166.0,164.5,165.5,1.5,25273,163.1,161.975
2025-07-21,2317,17115644,2829769056,166.0,166.5,164.5,165.0,-0.5,15836,164.0,162.425
2025-07-22,2317,39452683,6460051684,165.0,166.0,161.5,162.0,-3.0,29483,163.8,162.5
2025-07-23,2317,51058093,8423168242,163.5,166.0,163.5,166.0,4.0,29683,164.5,162.7
2025-07-24,2317,127736383,21927528908,168.0,174.0,167.5,174.0,8.0,88818,166.5,163.25
2025-07-25,2317,57244442,9987099598,175.5,175.5,173.0,174.5,0.5,46623,168.3,163.725
2025-07-28,2317,55666706,9839859868,176.0,178.0,175.5,176.0,1.5,42177,170.5,164.475
2025-07-29,2317,49613588,8549605375,175.0,175.5,171.0,171.5,-4.5,69848,172.4,164.775
2025-07-30,2317,0,0,0.0,0.0,0.0,0.0,0.0,0,139.2,156.675
2025-07-31,2317,90529600,16087437011,178.0,179.0,176.0,178.0,0.0,65592,140.0,157.375
2025-08-01,2317,65361707,11706827616,175.0,181.5,175.0,181.5,3.5,51454,141.4,158.4
2025-08-04,2317,44503796,7997047960,179.5,181.0,178.5,180.0,-1.5,46741,142.2,159.35
2025-08-05,2317,52169907,9581384795,182.0,185.0,182.0,184.5,4.5,44275,144.8,160.625
2025-08-06,2317,68868790,12855469334,185.5,188.5,184.0,186.0,1.5,57215,182.0,161.875
2025-08-07,2317,119398749,23135389200,190.0,195.0,190.0,194.5,8.5,89235,185.3,163.525
2025-08-08,2317,65469369,12751231873,197.0,197.0,193.5,194.5,0.0,56247,187.9,165.175
2025-08-11,2317,52291064,10257696276,194.0,198.0,192.5,198.0,3.5,48797,191.5,167.05
2025-08-12,2317,38689326,7612313926,198.5,199.0,195.5,197.0,-1.0,45555,194.0,168.75
2025-08-13,2317,103356675,20312528967,198.0,199.0,193.5,198.5,1.5,106187,196.5,170.55
2025-08-14,2317,78943020,15688176080,197.5,200.0,197.0,199.5,1.0,51680,197.5,172.325
2025-08-15,2317,156672765,32140128028,205.0,208.0,202.0,207.0,7.5,120858,200.0,174.4
2025-08-18,2317,73566364,15318133373,207.5,210.0,206.0,210.0,3.0,71361,202.4,176.65
2025-08-19,2317,49978122,10455248708,210.0,212.0,208.0,208.0,-2.0,48934,204.6,178.95
2025-08-20,2317,124219182,25064469815,206.0,206.5,200.0,200.5,-7.5,146067,205.0,180.675
2025-08-21,2317,67845018,13866663290,201.0,206.0,201.0,206.0,5.5,57751,206.3,182.275
2025-08-22,2317,54944456,11230285900,208.0,208.0,202.0,202.5,-3.5,75006,205.4,183.675
2025-08-25,2317,52074373,10794411131,207.0,208.0,206.0,207.5,5.0,36892,204.9,185.25
2025-08-26,2317,42252559,8781319005,207.0,209.0,206.0,209.0,1.5,31176,205.1,187.125
2025-08-27,2317,41852802,8721224257,210.0,210.0,207.5,208.0,-1.0,36106,206.6,197.525
2025-08-28,2317,48681221,10022449817,207.5,207.5,204.0,206.0,-2.0,34179,206.6,198.925
2025-08-29,2317,55250195,11287102203,206.0,207.0,202.5,203.5,-2.5,44100,206.8,200.025
